#,x,y,E,Width,Length,Iterations
2113.0,7.550496730795511,5.251682333389279,1646353.51853845,,,
2114.0,0.01,5.0,1641063.0,,,
2114.0,2.2713611607677824,3.5148069779808857,1516973.7960349878,,,
2114.0,2.388328419166355,3.3062468678753305,359564.90900161606,,,
2115.0,0.01,5.0,1641063.0,,,
2115.0,0.21323285766693173,4.033730404981996,1397429.0364585102,,,
2115.0,1.4098113628586406,3.148669921175202,1286412.8896929694,,,
2115.0,4.902775285104965,4.176214465603571,1188659.1128671777,,,
2116.0,0.01,5.0,1641063.0,,,
2117.0,0.01,5.0,1641063.0,,,
2117.0,1.4006876192350117,5.450433509033303,1491035.2013572156,,,
2117.0,4.1990741433350856,8.261515480274298,742141.7066762364,,,
2118.0,0.01,5.0,1641063.0,,,
2118.0,3.516422519609688,6.269145154171014,1456463.2983889363,,,
2118.0,3.9503327389486653,6.089876808682116,1248600.0080687557,,,
2118.0,4.2026259964734365,6.274673048197189,814276.9189899685,,,
2119.0,0.01,5.0,1641063.0,,,
2120.0,0.01,5.0,1641063.0,,,
2120.0,0.7272572643558938,3.9496313739996256,1464192.772261639,,,
2120.0,4.210672239060163,3.0232919728138095,1373014.0604837772,,,
2120.0,4.507149903688322,2.437168323326706,276219.6009789435,,,
2121.0,0.01,5.0,1641063.0,,,
2121.0,1.3294254701121415,3.5394530429550626,736749.8506094301,,,
2122.0,0.01,5.0,1641063.0,,,
2122.0,4.7091443923027505,1.4422452988542553,1045088.1909849978,,,
2123.0,0.01,5.0,1641063.0,,,
2123.0,0.7724337778939628,5.439321542201233,1235606.6451433469,,,
2123.0,2.171515055039532,4.510426348642694,859679.5229862429,,,
2124.0,0.01,5.0,1641063.0,,,
2125.0,0.01,5.0,1641063.0,,,
2125.0,1.611036866963561,7.133766664784144,589160.269691079,,,
2125.0,3.3599979204907466,5.085698640735408,248067.0757992021,,,
2126.0,0.01,5.0,1641063.0,,,
2126.0,3.924953892114427,4.051366431365258,1544067.9813964688,,,
2126.0,4.433752838991219,4.192570917343308,1439403.8467324579,,,
2126.0,4.6696853627327295,4.089497806067459,1212969.6569784614,,,
2127.0,0.01,5.0,1641063.0,,,
2127.0,6.794162072729289,9.060242284185975,1521367.0645763008,,,
2127.0,8.091723545239299,9.073964443804167,1527807.7454207703,,,
2128.0,0.01,5.0,1641063.0,,,
2128.0,3.3795031170790772,6.567310690462119,1353765.2295189316,,,
2129.0,0.01,5.0,1641063.0,,,
2129.0,0.6159084117192355,4.811990279527629,1502820.2901112142,,,
2129.0,1.388076663066431,3.8632794144793836,1352661.5964012295,,,
2130.0,0.01,5.0,1641063.0,,,
2131.0,0.01,5.0,1641063.0,,,
2131.0,2.209728086019707,4.809582473611721,1635884.3327154245,,,
2131.0,3.487620209152758,4.822175148845751,1642834.122937736,,,
2132.0,0.01,5.0,1641063.0,,,
2132.0,1.5453717151380264,5.231298659050454,1611463.9587460058,,,
2133.0,0.01,5.0,1641063.0,,,
2134.0,0.01,5.0,1641063.0,,,
2135.0,0.01,5.0,1641063.0,,,
2135.0,2.6929125696630467,8.56548059517892,591329.9098072348,,,
2135.0,1.8755692330539142,8.773974990006701,432071.29557214543,,,
2135.0,2.040212720120667,8.001150630296491,368047.43533704226,,,
2135.0,2.536711086109062,8.421042385214445,214849.04744970927,,,
2136.0,0.01,5.0,1641063.0,,,
2137.0,0.01,5.0,1641063.0,,,
2138.0,0.01,5.0,1641063.0,,,
2138.0,7.54703553448392,2.511705657580586,1539596.8564292095,,,
2138.0,8.251900821628638,2.6276665680720974,1505365.9991509232,,,
2139.0,0.01,5.0,1641063.0,,,
2139.0,0.2589056811599363,5.529695756980719,292296.0571437445,,,
2140.0,0.01,5.0,1641063.0,,,
2140.0,6.434759084936676,7.664337237922336,1534423.2051358381,,,
2140.0,8.626119922920386,7.323538420004541,1504543.2429073001,,,
2140.0,9.903508728871257,8.217263075321089,1012353.7571208319,,,
2141.0,0.01,5.0,1641063.0,,,
2141.0,0.91770025015192,7.370909201765645,204491.57484956237,,,
2142.0,0.01,5.0,1641063.0,,,
2142.0,2.4051374449209484,5.039514022204675,1647745.1208384372,,,
2143.0,0.01,5.0,1641063.0,,,
2143.0,3.570935474661493,1.4718266673304803,828211.8486890886,,,
2143.0,2.4866667951567187,0.288551499216509,628715.1864508564,,,
2144.0,0.01,5.0,1641063.0,,,
2144.0,2.1512308599463754,2.9878357915740135,1495963.2276116363,,,
2144.0,5.712029671441828,1.8154091187554968,1354881.7931083262,,,
2145.0,0.01,5.0,1641063.0,,,
2145.0,4.954055608098776,6.292840897501317,1543183.0913075358,,,
2145.0,5.743370684752388,7.043632377304327,810531.0118282769,,,
2146.0,0.01,5.0,1641063.0,,,
2146.0,1.0085222419324655,4.049380907418171,861218.6802409563,,,
2146.0,1.628854057189526,4.693894065091195,414024.02714864805,,,
2146.0,1.3938024883305493,4.770388339599165,303229.6172519287,,,
2147.0,0.01,5.0,1641063.0,,,
2148.0,0.01,5.0,1641063.0,,,
2148.0,3.81092097177598,7.956434045929919,1024245.7866602178,,,
2148.0,4.076862229805335,7.737868405168773,939028.5803717515,,,
2148.0,4.373509436264963,8.008898432736812,512186.96382272366,,,
2149.0,0.01,5.0,1641063.0,,,
2149.0,2.6155941869778783,7.894410611297275,733878.7881874712,,,
2150.0,0.01,5.0,1641063.0,,,
2151.0,0.01,5.0,1641063.0,,,
2152.0,0.01,5.0,1641063.0,,,
2153.0,0.01,5.0,1641063.0,,,
2153.0,0.14968912127946304,4.737605642234458,1446368.2532250695,,,
2153.0,1.3572868925072812,3.9463202293194057,1014426.1805206133,,,
2153.0,4.112377160647053,7.176467556468879,915173.0712218658,,,
2154.0,0.01,5.0,1641063.0,,,
2154.0,2.090808535628636,6.3013867443964156,1182781.072783863,,,
2155.0,0.01,5.0,1641063.0,,,
2155.0,4.559234965874848,3.44004015460453,1474040.5162203657,,,
2156.0,0.01,5.0,1641063.0,,,
2157.0,0.01,5.0,1641063.0,,,
2157.0,2.0552607075461298,2.9883142979800996,834260.2244315128,,,
2158.0,0.01,5.0,1641063.0,,,
2158.0,0.8614176574124899,4.925913273177862,1635756.509990944,,,
2158.0,2.083347251026412,4.762762518481005,1613967.7362513,,,
2158.0,6.940077114770911,2.56670558051225,1506627.8856063567,,,
2159.0,0.01,5.0,1641063.0,,,
2159.0,0.18114751864120357,6.223376942821995,1385226.9498964248,,,
2159.0,0.7508061750444975,6.6303144626916595,1276797.292476041,,,
2159.0,0.6361296673531001,8.03747349651442,1047307.8827164212,,,
2160.0,0.01,5.0,1641063.0,,,
2160.0,1.3856132658096183,8.315603487079251,235981.67347244796,,,
2161.0,0.01,5.0,1641063.0,,,
2162.0,0.01,5.0,1641063.0,,,
2162.0,6.08109079328392,1.50691170014057,1523091.9209905476,,,
2163.0,0.01,5.0,1641063.0,,,
2163.0,2.6053210604780888,8.259212457056844,635238.8541779575,,,
2164.0,0.01,5.0,1641063.0,,,
2164.0,0.9297390469349734,6.932769368290192,298531.4557125987,,,
2165.0,0.01,5.0,1641063.0,,,
2165.0,1.2377016805464476,4.7801097611759245,1596746.2519950618,,,
2165.0,1.9565835122166446,4.242917570846249,1026596.1631162708,,,
2165.0,2.5280866282030905,4.679698198943657,943878.5742392967,,,
2165.0,2.1345742759576654,5.780501398585211,748876.3799302796,,,
2166.0,0.01,5.0,1641063.0,,,
2166.0,0.2412284137685412,1.2155077714186966,1371290.5450077618,,,
2167.0,0.01,5.0,1641063.0,,,
2167.0,0.059180513566387066,4.557392819306033,1380159.5027521714,,,
2167.0,4.953085114641183,1.2218385096066235,1274217.2450070167,,,
2168.0,0.01,5.0,1641063.0,,,
2169.0,0.01,5.0,1641063.0,,,
2169.0,1.641548034772513,4.731187207577282,1604449.9360958776,,,
2169.0,2.5759449772703413,4.367736457721917,1501802.464758737,,,
2169.0,4.695440396771062,4.524780261156205,1500058.8185484887,,,
2170.0,0.01,5.0,1641063.0,,,
2170.0,0.20575179199019838,4.767276830508637,678789.5392938058,,,
2171.0,0.01,5.0,1641063.0,,,
2171.0,2.6200017523074983,0.08161844929262507,1446147.5938792038,,,
2172.0,0.01,5.0,1641063.0,,,
2172.0,6.223383283548976,7.398793879815241,1433483.0606815445,,,
2172.0,9.984511032127232,6.309216620630575,1327765.7187797728,,,
2173.0,0.01,5.0,1641063.0,,,
2173.0,0.8235657757810398,4.718375554183265,1471074.304494805,,,
2173.0,2.5278539345756936,2.1994477210633354,459607.0973223235,,,
2173.0,2.8014075643082257,2.767895414186316,403168.43234507926,,,
2173.0,3.9092023677473824,0.5189065631038083,354040.5326946671,,,
2173.0,3.3334646660143767,0.6312158790038797,258268.01207633808,,,
2174.0,0.01,5.0,1641063.0,,,
2174.0,1.8561378519179987,4.451089175422826,1513748.523293252,,,
2174.0,2.5110782913020953,4.654489555003515,1386018.4421739187,,,
2174.0,4.4324058226994385,3.4249296751969887,985852.0838274604,,,
2175.0,0.01,5.0,1641063.0,,,
2175.0,2.7612226979097323,2.7179890926917043,973542.1647362293,,,
2175.0,4.531677251276715,4.216189314536868,891474.5064261192,,,
2176.0,0.01,5.0,1641063.0,,,
2176.0,1.5905701815142839,5.18285458373393,1626334.2049934831,,,
2176.0,3.4934015013848394,5.0297987408704685,1622857.6431819643,,,
2176.0,4.504398263569694,4.824757142479005,1565241.5033825152,,,
2176.0,5.068018152224417,4.370165838270317,1436099.2985174737,,,
2177.0,0.01,5.0,1641063.0,,,
2177.0,7.594445810419589,7.539207927838868,1539332.2854411758,,,
2178.0,0.01,5.0,1641063.0,,,
2178.0,0.0588883974688723,4.90324749197236,329577.5125223398,,,
2179.0,0.01,5.0,1641063.0,,,
2179.0,2.052486784160107,4.6617512499399645,1604011.0471486384,,,
2179.0,7.7028864931225876,4.9386699491809845,1607105.9077245689,,,
2180.0,0.01,5.0,1641063.0,,,
2180.0,3.940800355754115,9.083183283296584,789098.94694997,,,
2181.0,0.01,5.0,1641063.0,,,
2181.0,2.9154538558550467,1.8230937833668492,746834.5638505649,,,
2181.0,5.267518686778583,4.0516744057149205,393723.94587732136,,,
2182.0,0.01,5.0,1641063.0,,,
2182.0,0.02951333751846217,5.022153010826563,716114.6009536821,,,
2183.0,0.01,5.0,1641063.0,,,
2184.0,0.01,5.0,1641063.0,,,
2184.0,0.07999138832872965,5.189573360749296,1423262.5895492772,,,
2185.0,0.01,5.0,1641063.0,,,
2185.0,0.0797847900781112,5.220459996688644,1415018.5645064437,,,
2185.0,1.368433825821784,5.945072662710621,1078299.1829873968,,,
2185.0,3.371222949157505,3.8683198078983385,519456.8211000023,,,
2186.0,0.01,5.0,1641063.0,,,
2187.0,0.01,5.0,1641063.0,,,
2187.0,0.7547257918999418,5.0531213785995694,1639816.2106291265,,,
2187.0,4.669718429656906,5.340624323702168,1638071.2776772268,,,
2187.0,7.080734853797736,5.800978108125006,1587073.501218781,,,
2187.0,9.605427866713905,7.620463780665062,1046761.0665381812,,,
2188.0,0.01,5.0,1641063.0,,,
2188.0,0.8887748085472712,6.772646990249685,1441520.652805469,,,
2188.0,1.7704216536005979,7.1107329322397055,1261386.5214192707,,,
2189.0,0.01,5.0,1641063.0,,,
2189.0,0.5847557783015234,5.338471120399607,1221968.707737571,,,
2189.0,0.635150526326337,5.307519963280981,889693.5821876522,,,
2190.0,0.01,5.0,1641063.0,,,
2191.0,0.01,5.0,1641063.0,,,
2192.0,0.01,5.0,1641063.0,,,
2193.0,0.01,5.0,1641063.0,,,
2193.0,0.4428525120670746,5.58273882860283,581472.7848409622,,,
2194.0,0.01,5.0,1641063.0,,,
2194.0,1.6946260930720534,6.827830684581922,753187.3868953541,,,
2194.0,2.823758619060891,5.91904064949414,457799.4260305466,,,
2195.0,0.01,5.0,1641063.0,,,
2195.0,0.3691613483590645,4.133045477550816,235370.4782774136,,,
2196.0,0.01,5.0,1641063.0,,,
2196.0,5.5981162901256045,5.5327949399863625,1633283.8797159,,,
2197.0,0.01,5.0,1641063.0,,,
2197.0,1.1490239863113296,5.144704873307845,1621904.1498948692,,,
2197.0,1.6178267030128286,5.325766750886049,1416601.2141991137,,,
2197.0,2.3257377160223816,5.211694548679616,1386595.7073117432,,,
2197.0,3.551384584436068,3.4031222573384983,434188.3404840335,,,
2198.0,0.01,5.0,1641063.0,,,
2198.0,1.832880510636814,4.005274030647038,1268393.596984808,,,
2199.0,0.01,5.0,1641063.0,,,
2199.0,3.0867427275819908,8.631738953235029,684550.2243763135,,,
2200.0,0.01,5.0,1641063.0,,,
2200.0,1.8063304469699564,6.526942664597605,953864.6932516634,,,
2201.0,0.01,5.0,1641063.0,,,
2202.0,0.01,5.0,1641063.0,,,
2202.0,1.0491886622604814,4.701192069949837,1521791.2123709237,,,
2202.0,2.1725388571237234,4.962473007091122,1432241.7861041126,,,
2202.0,2.8979177025274607,6.113704577687453,404368.49708768545,,,
2203.0,0.01,5.0,1641063.0,,,
2203.0,2.555860136778897,4.530497601847886,1546388.2968809507,,,
2203.0,3.369393084971595,4.876532155288576,1314148.0759739473,,,
2203.0,8.801092744384693,1.0308511993503138,1211667.4174422487,,,
2204.0,0.01,5.0,1641063.0,,,
2204.0,0.3691816421665235,4.2481446860746095,300481.9607227896,,,
2205.0,0.01,5.0,1641063.0,,,
2205.0,3.047562071988902,4.021214712649285,1492495.5986700943,,,
2205.0,8.356838948351005,5.555169759290125,1383000.630556332,,,
2206.0,0.01,5.0,1641063.0,,,
2206.0,0.6028237656860866,3.151627352325506,1415686.4907564162,,,
2206.0,0.7863035723393732,3.086953850973512,1264033.42557072,,,
2207.0,0.01,5.0,1641063.0,,,
2207.0,1.6567284556433148,5.064873445493334,1549571.8879855825,,,
2207.0,4.59153402487723,6.754868448459747,1167089.5039915654,,,
2207.0,6.803559531617685,5.37962412593026,843993.4995570106,,,
2207.0,8.755657959956864,7.215176701059246,448182.3737111859,,,
2208.0,0.01,5.0,1641063.0,,,
2208.0,1.3021463868543246,3.2967605284134622,597586.0464975385,,,
2209.0,0.01,5.0,1641063.0,,,
2209.0,2.2663109119808444,6.334550665503258,1521891.6643277707,,,
2210.0,0.01,5.0,1641063.0,,,
2211.0,0.01,5.0,1641063.0,,,
2212.0,0.01,5.0,1641063.0,,,
2213.0,0.01,5.0,1641063.0,,,
2213.0,0.5368419038481586,5.219425408136938,1403509.474719285,,,
2213.0,0.8757594012081349,6.134645109163043,164635.20867820628,,,
2214.0,0.01,5.0,1641063.0,,,
2215.0,0.01,5.0,1641063.0,,,
2215.0,2.9615302847727283,8.185788640255675,757472.7104036981,,,
2216.0,0.01,5.0,1641063.0,,,
2216.0,1.5144029022766,5.352127496401965,1562220.315371475,,,
2217.0,0.01,5.0,1641063.0,,,
2217.0,2.2965277542595293,5.445766651270904,1546007.0541747652,,,
2217.0,3.2483928002715956,4.966846501780201,1237715.5159085102,,,
2218.0,0.01,5.0,1641063.0,,,
2218.0,0.13822733071477233,5.361749293446025,177641.78892720136,,,
2219.0,0.01,5.0,1641063.0,,,
2219.0,4.338869673705199,4.2198306704625566,1596122.4977524395,,,
2219.0,8.539246014897596,2.3884162375101514,1345890.8345209768,,,
2219.0,8.928792539489095,1.579593747770426,1180662.8043369327,,,
2219.0,8.836995320260154,1.438843622027871,911493.8612483742,,,
2220.0,0.01,5.0,1641063.0,,,
2220.0,1.138219057900003,2.503334349038796,273597.9485386082,,,
2221.0,0.01,5.0,1641063.0,,,
2221.0,1.4137318110444361,6.173200248490664,967467.0965226188,,,
2221.0,2.232635882809006,5.549149526952297,613167.7277397737,,,
2222.0,0.01,5.0,1641063.0,,,
2223.0,0.01,5.0,1641063.0,,,
2223.0,2.483086403850591,4.324990255236274,1533432.4223424133,,,
2223.0,3.5204213201794516,2.8266864508799134,1369107.8228659197,,,
2224.0,0.01,5.0,1641063.0,,,
2224.0,8.257373016409126,2.1486422133943313,1471468.4161535949,,,
2224.0,8.538024666756684,1.690786560514754,399008.4422544902,,,
2224.0,8.574679077991314,1.7681320112984475,349765.76307044196,,,
2225.0,0.01,5.0,1641063.0,,,
2226.0,0.01,5.0,1641063.0,,,
2226.0,1.133372333310223,6.69116553315143,499687.24184977316,,,
2226.0,1.465399901439311,6.12933925465169,442639.89902162226,,,
2227.0,0.01,5.0,1641063.0,,,
2227.0,1.4993934092938799,5.232101809016951,1608950.595781883,,,
2227.0,6.261542269880946,4.54843175012792,1583170.9565800463,,,
2227.0,7.865671418747503,4.639827129346613,1584884.9438870747,,,
2228.0,0.01,5.0,1641063.0,,,
2229.0,0.01,5.0,1641063.0,,,
2230.0,0.01,5.0,1641063.0,,,
2231.0,0.01,5.0,1641063.0,,,
2232.0,0.01,5.0,1641063.0,,,
2232.0,3.1056077053630724,5.776496406930107,1550212.0722668162,,,
2232.0,3.2807271402302645,5.9616724277631485,1405505.2291988933,,,
2233.0,0.01,5.0,1641063.0,,,
2233.0,0.9417026202642453,6.400559318239731,500721.29007510043,,,
2234.0,0.01,5.0,1641063.0,,,
2234.0,1.421032653606984,5.143145856790088,1548698.97089533,,,
2234.0,4.295357814034993,7.11225011623285,1056477.773997295,,,
2234.0,7.210937826022618,4.913025922235812,674634.2400930489,,,
2235.0,0.01,5.0,1641063.0,,,
2235.0,1.6589924596325694,4.400198543764558,1454784.883395619,,,
2235.0,2.708202889714582,3.1371160264122855,592846.3024666447,,,
2236.0,0.01,5.0,1641063.0,,,
2237.0,0.01,5.0,1641063.0,,,
2237.0,2.679267590814469,7.106656963358386,1506960.2395782543,,,
2238.0,0.01,5.0,1641063.0,,,
2239.0,0.01,5.0,1641063.0,,,
2239.0,1.2260815911873137,3.3710337916627187,585294.2664319852,,,
2240.0,0.01,5.0,1641063.0,,,
2240.0,0.5665512221931592,3.384387256913076,168467.23463561136,,,
2241.0,0.01,5.0,1641063.0,,,
2242.0,0.01,5.0,1641063.0,,,
2242.0,1.236117329598096,1.7962594420188736,204361.67230583925,,,
2243.0,0.01,5.0,1641063.0,,,
2243.0,3.6297636931381767,8.141367170202631,937101.0341575228,,,
2244.0,0.01,5.0,1641063.0,,,
2245.0,0.01,5.0,1641063.0,,,
2245.0,2.278411542958076,5.282596576274575,1622898.5918466693,,,
2245.0,8.269012547171963,7.9393747458107535,1360908.5457003731,,,
2245.0,8.322254490595897,8.213843549754746,1156543.6918650721,,,
2246.0,0.01,5.0,1641063.0,,,
2246.0,1.4674622724311697,7.255136151195829,480603.8525147406,,,
2246.0,1.2147853964542918,7.320172382550434,351190.7772282243,,,
2247.0,0.01,5.0,1641063.0,,,
2248.0,0.01,5.0,1641063.0,,,
2248.0,0.09147184710014013,4.9907859294752654,1627291.274915734,,,
2249.0,0.01,5.0,1641063.0,,,
2249.0,2.3044549991642946,4.292121328551344,1504336.1577387883,,,
2249.0,5.319577891889537,5.161305524387705,1394453.8088543038,,,
2249.0,5.566486717275902,5.807742108901941,173028.52006474326,,,
2250.0,0.01,5.0,1641063.0,,,
2250.0,1.25818352720459,6.116415404154583,912517.6298904747,,,
2250.0,4.4116051735602095,3.8052356991015137,594845.6216018973,,,
2251.0,0.01,5.0,1641063.0,,,
2251.0,1.6206634502882118,4.624042046694532,1562670.1272393935,,,
2251.0,7.180386748557608,0.7483401958378271,1053998.0168803174,,,
2251.0,7.241701119758487,0.7963096010957698,654932.8416801885,,,
2252.0,0.01,5.0,1641063.0,,,
2253.0,0.01,5.0,1641063.0,,,
2254.0,0.01,5.0,1641063.0,,,
2254.0,0.8851262785629967,6.2844610458784675,517692.6430087928,,,
2255.0,0.01,5.0,1641063.0,,,
2255.0,0.16374226694642885,4.930542724996229,1367618.722553684,,,
2255.0,1.3243718647526874,2.760608026309489,300948.8917188619,,,
2256.0,0.01,5.0,1641063.0,,,
2256.0,1.5587673928241588,3.161236978974121,1479587.9408449803,,,
2256.0,4.752310849652428,2.4215448767214087,1410031.1256480853,,,
2256.0,5.054259197299649,1.7391093148471146,1232215.1339742062,,,
2257.0,0.01,5.0,1641063.0,,,
2257.0,1.5147039664538884,3.534363060028343,842329.2761935969,,,
2257.0,1.5513489814094206,3.570704164105584,424718.12857258995,,,
2257.0,1.6367451422228498,3.242731132717988,363846.32945159386,,,
2258.0,0.01,5.0,1641063.0,,,
2258.0,0.041054212156016436,4.877188747045557,1404610.3670346572,,,
2258.0,3.92908646126886,2.4700633283886515,1018143.4787166606,,,
2259.0,0.01,5.0,1641063.0,,,
2259.0,0.17628865140835673,4.315236036693196,1402933.6196951915,,,
2259.0,1.7081349094424092,3.1492077069472204,1290090.7905290215,,,
2260.0,0.01,5.0,1641063.0,,,
2260.0,2.1430971947620874,3.9614263514978516,1529513.2709318195,,,
2260.0,2.2056803910404814,3.9734659311223868,1481103.177476458,,,
2260.0,6.264017040666266,7.703638690770748,803413.679072388,,,
2261.0,0.01,5.0,1641063.0,,,
2261.0,0.40480664030586927,4.52205779067338,664301.928391021,,,
2261.0,1.2217955107372833,5.360747030006177,323382.67977429176,,,
2261.0,1.0570526770487632,5.377067992785413,235485.60456380114,,,
2262.0,0.01,5.0,1641063.0,,,
2263.0,0.01,5.0,1641063.0,,,
2263.0,0.4347561117853107,5.548275735582916,613766.7379543066,,,
2264.0,0.01,5.0,1641063.0,,,
2264.0,1.6374897614324286,5.162719177058754,1631812.7488058626,,,
2264.0,2.547141572177984,5.370039550278777,1557630.9505737354,,,
2264.0,4.993033956966886,8.075761720398848,699803.2227004555,,,
2264.0,4.630292800009755,8.328974870731638,521342.1945429821,,,
2265.0,0.01,5.0,1641063.0,,,
2265.0,0.0771420967311547,4.758373265468186,1408751.721399928,,,
2265.0,1.3924750827590524,3.981506398155564,1047390.5920883628,,,
2266.0,0.01,5.0,1641063.0,,,
2266.0,2.4174906159728553,7.609008970318623,1486142.6220220146,,,
2266.0,2.538199734055285,8.555224999022698,1252496.620295948,,,
2266.0,2.2941737491695866,8.775371035123625,942550.2832227219,,,
2267.0,0.01,5.0,1641063.0,,,
2268.0,0.01,5.0,1641063.0,,,
2268.0,0.8140437627020416,4.742845615247312,1494592.6747073499,,,
2268.0,1.3780905464377935,4.2148694256714,797065.5575629899,,,
2268.0,3.5866388821679074,7.058557350354546,299048.6086936772,,,
2269.0,0.01,5.0,1641063.0,,,
2269.0,1.1817991191304378,5.539482421364031,1531358.1647145362,,,
2269.0,1.7993872287159305,6.422364367995299,1367962.7011483777,,,
2269.0,9.192868481716532,7.481533938269966,1346160.6443549437,,,
2269.0,9.734415966367004,6.927379005087144,657484.0447360153,,,
2270.0,0.01,5.0,1641063.0,,,
2270.0,0.7129125982912935,5.265265902450084,1441846.6840041785,,,
2270.0,1.2696646935152127,6.239813973029213,1275120.8425876738,,,
2271.0,0.01,5.0,1641063.0,,,
2271.0,2.904967009434037,7.703667764070548,877055.3260976762,,,
2272.0,0.01,5.0,1641063.0,,,
2273.0,0.01,5.0,1641063.0,,,
2274.0,0.01,5.0,1641063.0,,,
2274.0,3.2810358683496395,6.73479353204009,1284824.3068743206,,,
2274.0,3.288994881688403,6.731953257480887,1144012.9944560372,,,
2274.0,3.3546843708369836,6.8274617179982435,365631.1098714376,,,
2275.0,0.01,5.0,1641063.0,,,
2275.0,1.321701393199576,1.6407908649546012,211885.17817347732,,,
2276.0,0.01,5.0,1641063.0,,,
2276.0,0.329413860104468,4.357523060323078,320956.34939057106,,,
2277.0,0.01,5.0,1641063.0,,,
2277.0,2.7558267689814344,0.059994005563073216,383608.4784345179,,,
2278.0,0.01,5.0,1641063.0,,,
2278.0,2.351956477305599,1.9328809199446004,602564.968644581,,,
2279.0,0.01,5.0,1641063.0,,,
2280.0,0.01,5.0,1641063.0,,,
2280.0,1.0280278493881736,2.965169070708622,324282.3934533291,,,
2281.0,0.01,5.0,1641063.0,,,
2282.0,0.01,5.0,1641063.0,,,
2282.0,0.70537012783338,4.720206294938188,1417551.7118740717,,,
2282.0,2.483650229463926,0.8594983953428561,244129.09066883926,,,
2282.0,1.8562896861751335,1.1366322437731102,179643.15811230187,,,
2283.0,0.01,5.0,1641063.0,,,
2283.0,0.4422231359256046,5.029565658838747,1549258.1915370661,,,
2283.0,0.7050292484452464,5.213873447774888,1428922.667300337,,,
2283.0,0.8013875743555935,5.206314229884075,1426317.3910936827,,,
2283.0,2.061802833213111,3.084619577652128,369122.22651579086,,,
2284.0,0.01,5.0,1641063.0,,,
2285.0,0.01,5.0,1641063.0,,,
2285.0,0.09083730113856844,4.852223573153979,374150.37375245214,,,
2285.0,0.5524190616857456,5.555960489903177,333152.98038935015,,,
2286.0,0.01,5.0,1641063.0,,,
2286.0,1.0469565210308092,6.823445373792476,397411.9205446974,,,
2287.0,0.01,5.0,1641063.0,,,
2287.0,8.231070815349492,7.868717995606264,1468522.167699531,,,
2288.0,0.01,5.0,1641063.0,,,
2288.0,2.249628541118192,4.471092375632087,1560756.736779711,,,
2289.0,0.01,5.0,1641063.0,,,
2289.0,3.925981226664079,2.5007504820836415,1169111.9240128133,,,
2290.0,0.01,5.0,1641063.0,,,
2291.0,0.01,5.0,1641063.0,,,
2291.0,1.9033758027374563,8.568739490759507,356494.13417633454,,,
2292.0,0.01,5.0,1641063.0,,,
2292.0,4.2068851802639555,3.314651520197029,1418336.1090144096,,,
2293.0,0.01,5.0,1641063.0,,,
2293.0,6.228418544172613,6.269137980602745,1582004.3032314563,,,
2293.0,6.551205552473544,6.406355347959014,1344654.6476117945,,,
2294.0,0.01,5.0,1641063.0,,,
2294.0,4.781637515580535,2.6432207044441665,1323582.3990183447,,,
2294.0,5.049336468829939,1.7100977358989549,1137404.081973814,,,
2294.0,9.898722333382626,1.223187975480321,1130897.102078041,,,
2295.0,0.01,5.0,1641063.0,,,
2295.0,2.64516774410266,2.491330971442527,1495096.3449143325,,,
2296.0,0.01,5.0,1641063.0,,,
2297.0,0.01,5.0,1641063.0,,,
2298.0,0.01,5.0,1641063.0,,,
2298.0,0.45418148331305164,4.1565728357025975,352318.18122409,,,
2299.0,0.01,5.0,1641063.0,,,
2299.0,0.4718277744964361,3.9434840785805543,1433347.6638046068,,,
2299.0,6.597708793153051,1.604248309686791,1255590.0975493435,,,
2300.0,0.01,5.0,1641063.0,,,
2300.0,1.230034779165593,4.926315960606412,1642179.7975742123,,,
2301.0,0.01,5.0,1641063.0,,,
2301.0,1.8111656046339026,6.100701975868563,1198119.21894273,,,
2302.0,0.01,5.0,1641063.0,,,
2303.0,0.01,5.0,1641063.0,,,
2303.0,3.333658351684521,6.678246569371144,1311905.4636535896,,,
2304.0,0.01,5.0,1641063.0,,,
2304.0,0.9158605551184757,6.051253928164802,698266.3744452973,,,
2305.0,0.01,5.0,1641063.0,,,
2305.0,1.6523240271557915,8.21877398363893,1443462.8128966552,,,
2306.0,0.01,5.0,1641063.0,,,
2307.0,0.01,5.0,1641063.0,,,
2307.0,0.35701416074940984,4.997307740964745,1648095.884032663,,,
2308.0,0.01,5.0,1641063.0,,,
2308.0,1.0034412590500101,3.8574356649446107,1481888.192227645,,,
2309.0,0.01,5.0,1641063.0,,,
2309.0,1.6453367717186853,7.692596972357606,438963.3835186807,,,
2310.0,0.01,5.0,1641063.0,,,
2310.0,2.325874677599997,4.385797441724399,1543005.2162332071,,,
2310.0,3.099914105974192,3.6414561881658494,1405123.9120735156,,,
2310.0,7.749558640005669,3.248694408954384,1401189.7487107685,,,
2310.0,8.68373705459517,4.02967038823723,825864.1085862287,,,
2310.0,9.479804834726052,3.0013675328785743,308597.65245496685,,,
2310.0,9.530737761532016,3.6495366887961533,258451.67086504557,,,
2310.0,8.82608998539828,3.062159210574219,193846.56388677197,,,
2311.0,0.01,5.0,1641063.0,,,
2311.0,0.24915049102800912,5.319966303480921,586199.1675002807,,,
2312.0,0.01,5.0,1641063.0,,,
2312.0,1.2471229360698568,3.901015766345644,918101.0682082616,,,
